,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
[12],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018270600084883275,0.0,0.0,0.0
"[12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006404811127194734,0.0,0.0,0.0
"[12, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028466880676418917,0.0,0.0,0.0
[3],0.0,0.0,0.0,0.0033233499833433336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3]",0.0,0.0,0.0,-0.0027844193261190504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666674,0.0,0.0,0.0,0.0
"[6, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030952380952380953,0.0,0.0,0.0
"[6, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523725,0.0,0.0,0.0
[2],0.0,0.0,0.005460977355967374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2]",0.0,0.0,-0.003484443383166901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 6]",0.0,0.0,0.0,0.0,0.0,0.0,-0.000714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143,0.0,0.0,0.0
"[3, 3, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143
"[2, 2, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014278571428571422
"[7, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285714,0.0,0.0,0.0,0.0
"[7, 11, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523837,0.0,0.0,0.0,0.0
"[2, 2, 3]",0.0,0.0,0.0,-0.0004761904761904756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 10, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035358333333333344,0.0,0.0,0.0,0.0
"[5, 5, 4]",0.0,0.0,0.0,0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0]",-0.0018952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069014285714285705,0.0,0.0,0.0
"[4, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000951904761904763,0.0,0.0,0.0
"[10, 10, 0]",-0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1]",0.0,-0.0009476190476190487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 13, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004761904761904756,0.0,0.0,0.0,0.0
"[3, 3, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00261904761904762,0.0
"[7, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023809523809523816,0.0,0.0
"[7, 13, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523725,0.0,0.0
"[4, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285714,0.0,0.0,0.0,0.0
"[4, 11, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571429,0.0,0.0,0.0,0.0
"[4, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 7, 1]",0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333334,0.0,0.0,0.0
"[1, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285714,0.0,0.0,0.0
"[9, 9, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285715
"[5, 5, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 3, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004761904761904756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 4]",0.0,0.0,0.0,0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 4, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006663571428571428,0.0,0.0
"[6, 13, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000237857142857142,0.0,0.0
"[11, 11, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001428571428571429,0.0,0.0,0.0,0.0
"[11, 11, 2]",0.0,0.0,-0.0023809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 4, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 3, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026190476190476185,0.0,0.0,0.0
"[3, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 7, 1]",0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 5]",0.0,0.0,0.0,0.0,0.0,0.0007135714285714293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 5, 5]",0.0,0.0,0.0,0.0,0.0,0.0007140476190476176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 2]",0.0,0.0,0.001428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 2, 2]",0.0,0.0,-0.000714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 7, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 8, 2]",0.0,0.0,-0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 7, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 5]",0.0,0.0,0.0,0.0,0.0,-0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 8, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.0,0.0,0.0
"[0, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523837,0.0,0.0,0.0
"[0, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 9, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 6, 5]",0.0,0.0,0.0,0.0,0.0,0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 9, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 5]",0.0,0.0,0.0,0.0,0.0,0.0009523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 5, 5]",0.0,0.0,0.0,0.0,0.0,-0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
