,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"[10, 10, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005834517869047621,0.0,0.0,0.0,0.0
"[5, 5, 4]",0.0,0.0,0.0,0.0,-0.00023097619047619082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00760548880357262,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0]",-0.003752760952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069014285714285705,0.0,0.0,0.0
"[4, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009519047619047633,0.0,0.0,0.0
"[10, 10, 0]",-0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1]",0.0,-0.0009476190476190488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 13, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004761904761904756,0.0,0.0,0.0,0.0
"[3, 3, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00261904761904762,0.0
"[7, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023809523809523816,0.0,0.0
"[7, 13, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523725,0.0,0.0
"[4, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00267197550420168,0.0,0.0,0.0,0.0
"[4, 11, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003440040588235293,0.0,0.0,0.0,0.0
"[4, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002720894521497915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 7, 1]",0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333334,0.0,0.0,0.0
"[1, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285714,0.0,0.0,0.0
"[9, 9, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285715
"[5, 5, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 3, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004761904761904756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 4]",0.0,0.0,0.0,0.0,-0.0004738095238095244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 4, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010228336428571428,0.0,0.0
"[6, 13, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023761928571428486,0.0,0.0
"[11, 11, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001428571428571429,0.0,0.0,0.0,0.0
"[11, 11, 2]",0.0,0.0,-0.007071666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 4]",0.0,0.0,0.0,0.0,0.0002184466019417475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 4, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 3]",0.0,0.0,0.0,-0.0007874103369272232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 3, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026190476190476185,0.0,0.0,0.0
"[3, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00236904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 7, 1]",0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 5]",0.0,0.0,0.0,0.0,0.0,0.000859916680672269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 5, 5]",0.0,0.0,0.0,0.0,0.0,0.0007133335714285701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 2]",0.0,0.0,0.0021414285714285697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 2, 2]",0.0,0.0,-0.0014214285714285707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 7, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 8, 2]",0.0,0.0,-0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 7, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 5]",0.0,0.0,0.0,0.0,0.0,-0.0009476190476190488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002364022191400832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 8, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.0,0.0,0.0
"[0, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523837,0.0,0.0,0.0
"[0, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004521904761904762,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 9, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 6, 5]",0.0,0.0,0.0,0.0,0.0,0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 9, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 5]",0.0,0.0,0.0,0.0,0.0,0.0019038095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 5, 5]",0.0,0.0,0.0,0.0,0.0,-0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 3, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761895,0.0,0.0,0.0,0.0,0.0
"[11, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004761904761904756,0.0,0.0,0.0,0.0,0.0
"[11, 10, 6]",0.0,0.0,0.0,0.0,0.0,0.0,-0.002142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007135716666666675,0.0,0.0,0.0,0.0,0.0
"[0, 10, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 12, 1]",0.0,-0.0035714285714285718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 1]",0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 1, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 3, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004761904761904756,0.0,0.0
"[12, 13, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285714,0.0,0.0
"[5, 5, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035671442857142842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 4]",0.0,0.0,0.0,0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 5, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761895,0.0,0.0,0.0,0.0,0.0
"[6, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666663,0.0,0.0,0.0,0.0,0.0
"[6, 10, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 9, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 2]",0.0,0.0,0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 10, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761908,0.0,0.0,0.0
"[7, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004498876789963205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 7, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571428,0.0,0.0,0.0,0.0
"[10, 10, 1]",0.0,-0.004243000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 4, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030952380952380953
"[11, 11, 4]",0.0,0.0,0.0,0.0,0.0009519047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 5, 1]",0.0,-0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 2]",0.0,0.0,0.004255245560984306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 2, 2]",0.0,0.0,-0.014755611711679509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 7, 2]",0.0,0.0,0.002694130316507935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007048354288095246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 7, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030952380952380953,0.0,0.0
"[2, 2, 1]",0.0,0.004277862855714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 5]",0.0,0.0,0.0,0.0,0.0,0.0005204005343530999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 5, 5]",0.0,0.0,0.0,0.0,0.0,-0.007541789529630614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 7, 3]",0.0,0.0,0.0,-0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 9, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004761904761904756,0.0,0.0,0.0,0.0,0.0
"[4, 7, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 7, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009523809523809524,0.0,0.0,0.0,0.0
"[0, 4]",0.0,0.0,0.0,0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 4, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 10, 6]",0.0,0.0,0.0,0.0,0.0,0.0,-0.001428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 4]",0.0,0.0,0.0,0.0,-0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 11, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571429
"[6, 9, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143
"[12, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 7, 5]",0.0,0.0,0.0,0.0,0.0,-0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 9, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 0]",-0.0007865317460317466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 0, 1]",0.0,-0.0073820079365079375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024707865364603197,0.0,0.0,0.0,0.0
"[0, 11, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005549843174603174
