,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"[5, 13, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7],0.0,0.0,0.0,0.00020586449787835876,-0.0007936507936507942,0.0,0.0,0.0,0.001428571428571429,0.08700114601352324,0.0007936507936507932,0.0009523809523809524,0.0,0.0,0.0,0.0
"[7, 9]",0.0006349206349206348,-0.005501777777777778,-0.0036333333333333326,-0.00015873015873015816,-0.0007936507936507932,-0.0017460317460317456,0.0,0.0,0.0,0.0003158730158730169,0.0,0.0,0.0,0.04548045471476972,0.0,0.0
"[7, 9, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 6]",0.0,0.0,-0.0007936507936507942,0.00015873015873015816,0.0,-0.0006349206349206348,0.0,0.00015873015873015816,0.033331224076568036,0.0009476190476190463,0.0,0.0,0.0,0.0,0.001428571428571428,0.0017460317460317456
"[5, 6, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[2],0.0,0.0,0.0,0.0,0.0,-0.0007936507936507932,0.0,0.0,0.0,0.0,0.0,-0.0012698412698412696,0.0015873015873015873,0.1157436869355538,0.0,0.0
"[2, 13]",0.0,0.0,-0.005842857142857141,0.00044487484381252365,-0.0003174603174603174,0.0,-0.0017460317460317456,-0.0006349206349206348,0.0,0.0,0.0,-0.008655933833097595,-0.0003174603174603174,-0.0003174603174603174,0.0,-0.0003174603174603174
"[2, 13, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 4]",-0.0004761904761904756,0.0,0.0,0.0,-0.0012634920634920633,0.0,0.0,0.008928743883981701,0.0,0.0012698412698412696,0.0,0.0,0.0,0.0026984126984126986,0.0,0.0
"[5, 4, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[10],0.0,-0.0009523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8571428571428573e-06,-0.0007936507936507932,0.08228559879082023,0.0025396825396825397,0.0,0.0
"[10, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015873015873015927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 11, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 13, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 9]",0.0,0.0,0.0,0.0,-0.0009523809523809524,0.0,0.0,0.0,0.00015873015873015816,0.004241161120778155,0.0,0.0,0.0011111111111111105,0.0009523809523809524,0.0007936507936507932,0.0
"[5, 9, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 12, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 12, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 4, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 5]",0.0,0.0,0.0,-0.0004761904761904756,0.0,-0.0004761904761904756,0.0009523809523809524,0.0,0.0,0.0,0.04339969535587705,0.0011111111111111105,0.0031746031746031746,0.0,0.0019047619047619048,0.0
"[5, 5, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 13, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 9, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13],0.0,-0.0030158730158730165,-0.0026984126984126986,-0.00015873015873015816,0.0,-0.0025396825396825397,0.0,-0.0003174603174603174,-0.00015873015873015816,-0.0001571428571428566,0.0,-0.0003174603174603174,0.0217356145703664,0.0,0.0,0.0
"[13, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 11, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[0],0.0,0.0,0.0,-0.0003174603174603174,0.0,0.0,0.0,0.0,0.0,0.07618213154520458,0.0006317460317460318,0.0,0.0,0.0,0.0,0.0
"[0, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111105,0.0,0.0,0.0,0.0
"[0, 3, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 8]",0.0003174603174603174,-0.001428571428571428,-0.0022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04624940479435227,0.0,0.00047619047619047673,0.0009523809523809524
"[5, 8, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8],-0.00047619047619047673,-0.0023496825396825405,0.0,0.0,0.0,0.0,0.00015873015873015816,0.0,0.0,0.0,0.0,0.0,0.053882741820596165,0.0,0.0,0.0
"[8, 12]",0.0,0.0,0.0,-0.0004746031746031752,0.0,-0.0026984126984126986,-0.0019047619047619048,0.0,0.0,0.0002910917463347781,-0.0006333333333333345,0.0,0.0,0.0,-0.0004761904761904756,-0.00047619047619047673
"[8, 12, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 11]",0.0,0.0,0.0,0.0,0.0,0.00015873015873015927,0.0,-0.0003174603174603174,0.026518365613619494,0.0004761904761904756,0.0,-0.0012698412698412696,0.0,0.0,0.0012698412698412696,0.0009523809523809524
"[5, 11, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 12, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 12, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 13, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12],-0.0007860317460317464,-0.002857142857142857,0.0,0.0,0.00015873015873015816,-0.002063492063492064,0.0,-0.0006317460317460318,-0.000317585873015872,-0.00015428571428571368,0.0,-0.00047619047619047673,0.0,0.041492849832971454,0.0,0.0
"[12, 8]",-1.5873015873026813e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003174603174603174,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003174603174603174,0.0
"[12, 8, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[9],0.00015873015873015816,0.0,0.0,0.0,-0.0003158730158730169,-0.0014122222222222227,-0.00047619047619047673,0.0004761904761904756,0.0,2.857142857142857e-06,0.0003174603174603174,0.0075954489792459485,0.0,0.0,0.0,0.0
"[9, 9]",0.0003174603174603174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 9, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 12, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 7]",0.0,0.0,-0.0007936507936507932,0.0,0.0,0.0,0.0,0.0,0.0012698412698412696,0.0,0.0,0.01788310680430543,0.0,0.0,0.001428571428571429,0.0017460317460317456
"[5, 7, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 9, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 8, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6],0.0,0.0,0.0,0.0,-0.0003174603174603174,0.0,0.0,0.0,0.001428571428571429,0.07074514186792999,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 9]",0.0,-0.0011111111111111118,-0.0006349206349206348,0.0,-0.00047619047619047673,-0.0006349206349206348,0.0,0.0,0.0,0.0,0.020701133331501517,0.0,0.0015873015873015873,0.0,0.0,0.0009523809523809524
"[6, 9, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 9, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006349206349206348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 2, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 11, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 12]",0.0,0.0,0.0,0.00031587301587301475,0.0,0.0,0.0,-0.0006349206349206348,0.0,0.0,-0.0006317460317460318,0.0,0.0075092496912501925,0.0,0.0,0.0
"[5, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 9]",0.00015873015873015816,0.0,0.0,0.0003174603174603174,0.0,0.0,0.0,0.0,0.0003174603174603174,0.00015873015873015816,0.0,0.0,0.0,0.0011111111111111105,0.0364684509176334,0.0
"[0, 9, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 10, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 13, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 10, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 12]",0.0,0.0,0.0,0.0,0.0006317460317460318,0.0,0.0,-0.0003174603174603174,0.0,0.0,0.006269744966070867,-0.00015873015873015816,0.0,0.0,0.0007936507936507942,0.0
"[10, 12, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002063492063492064
"[13, 1, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11],-0.0006349206349206348,0.0,-0.002063492063492064,0.0017365079365079359,0.0,-0.002063492063492064,-0.004066349206349207,0.0,0.00015873015873015927,0.0322520073240857,-0.0011111111111111105,0.0,0.002063492063492064,0.0,0.0,0.0
"[11, 2]",0.0,0.0011111111111111118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 2, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3],0.0,-0.0011111111111111118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003174603174603174,0.0,0.002063492063492063,0.11962505106433015,0.0,0.0
"[3, 13]",-0.00015873015873015927,-0.0030158730158730165,0.0,-0.0003901385148514855,0.0,0.0,0.0,-0.00015873015873015927,0.0,0.0,-0.00015873015873015927,0.0,0.003802660807073948,0.0,0.0,0.0
"[3, 13, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 12, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 11]",0.0,-0.0017460317460317465,0.0,0.0,-0.00047619047619047673,0.0,-0.001428571428571429,0.0015569051519298974,0.0,-0.0003174603174603174,0.00015873015873015927,-0.007385968253968255,0.0,0.0,0.00031269841269841264,0.0
"[9, 11, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 5, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 9, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 9, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 0]",0.0,0.0,0.0003174603174603174,0.0,0.0,0.0003174603174603174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 0, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 13, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 8, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 0]",-0.0007936507936507932,-0.00236984126984127,0.0,-0.00047619047619047673,-0.0011111111111111118,0.0003174603174603174,-0.0023698412698412693,-0.0006349206349206348,0.001428571428571428,0.0,0.0007936507936507932,0.016622732008682164,0.0,0.0,0.0,0.0
"[5, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 12, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 8, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4],0.0,-0.00015873015873015927,0.050572307403522684,0.0,-0.0003158730158730169,0.0,0.0,0.0,0.0015873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025396825396825397,0.0
"[4, 1, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 11, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 11, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 8, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 2]",0.0,0.0,0.0,-0.000474603174603174,0.0,0.0,-0.00031904761904762017,0.0007936507936507942,-0.0003174603174603174,0.0,0.0009523809523809524,0.0,0.003947619047619047,0.0,0.053648397948792566,0.0
"[5, 2, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002528571428571429,0.0
"[9, 5, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 13, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 9, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 12, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 2]",-0.0011111111111111105,-0.0011111111111111105,-0.0012698412698412696,-0.0004761904761904756,0.0,-0.0012698412698412696,0.0,0.0,0.009628078090881549,0.0,0.0,0.00015873015873015927,0.0,0.0,0.0015873015873015873,0.0
"[4, 2, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 8, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 12, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 11, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 2, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 12, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 7]",0.0,-0.0026984126984126978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 7, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 11, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 9, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 12, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 9]",0.0,0.0,0.0,0.0,0.0006317460317460318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 9, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 1, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003174603174603174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 0, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 2, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 13]",-0.00142063492063492,0.0,0.0,-0.0003174603174603174,-0.0003174603174603174,-0.0033333333333333327,-0.005685714285714285,0.0,0.0,0.0,0.0,-0.0004761904761904756,0.0,0.008690117721687592,-0.0007936507936507932,0.0
"[12, 13, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 6, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 0, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008844444444444445,0.0,0.0,0.0
"[11, 6, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 10]",0.0,0.0,0.0,0.0,0.0,-0.0022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 10, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 2, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[12, 13, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 3, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[5, 2, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
